id,name,cat_id,category,sub_cat_id,subcategory,four_letter,letter_1,letter_2,letter_3,letter_4,birth_date
74332,Carlos Zambrano,5,Sports,11,Baseball,ESFP,E,S,F,P,1989-07-10
74333,Sonny Gray,5,Sports,11,Baseball,ISFJ,I,S,F,J,1989-11-07
74335,James Paxton,5,Sports,11,Baseball,ISFJ,I,S,F,J,
74336,Raúl Ibañez,5,Sports,11,Baseball,ISTJ,I,S,T,J,1972-06-02
74338,Trevor Hoffman,5,Sports,11,Baseball,ESTJ,E,S,T,J,1967-10-13
74341,Shane Victorino,5,Sports,11,Baseball,ESFJ,E,S,F,J,1980-11-30
74485,Ron Gardenhire,5,Sports,11,Baseball,ISTJ,I,S,T,J,1957-10-24
77327,George Springer,5,Sports,11,Baseball,ENFP,E,N,F,P,1924-09-03
77788,Jim Thome,5,Sports,11,Baseball,ISTJ,I,S,T,J,1970-08-27
77946,Andrew Benintendi,5,Sports,11,Baseball,ESFJ,E,S,F,J,1994-07-06
80851,Don Larsen,5,Sports,11,Baseball,ISTJ,I,S,T,J,1929-08-07
87593,Joey Gallo,5,Sports,11,Baseball,ISTJ,I,S,T,J,1993-11-19
92539,David Cone,5,Sports,11,Baseball,ISTJ,I,S,T,J,
94599,José Reyes,5,Sports,11,Baseball,ESFP,E,S,F,P,1928-11-08
95999,Brandon Crawford,5,Sports,11,Baseball,ISFJ,I,S,F,J,1987-01-21
96132,Rafael Palmeiro,5,Sports,11,Baseball,ISTJ,I,S,T,J,1964-09-24
98822,Jacob DeGrom,5,Sports,11,Baseball,ISTJ,I,S,T,J,1988-06-19
99049,Mike Lowell,5,Sports,11,Baseball,ISTJ,I,S,T,J,1974-02-24
99115,Mike Clevinger,5,Sports,11,Baseball,ESFP,E,S,F,P,1990-12-21
100005,Buck Showalter,5,Sports,11,Baseball,ISTJ,I,S,T,J,1956-05-23
100332,Xander Bogaerts,5,Sports,11,Baseball,ISFJ,I,S,F,J,1992-10-01
101244,Rhys Hoskins,5,Sports,11,Baseball,ESFJ,E,S,F,J,1993-03-17
101245,Carlos Ruiz,5,Sports,11,Baseball,ISTJ,I,S,T,J,1964-09-25
101952,Tim Lincecum,5,Sports,11,Baseball,ISFP,I,S,F,P,1984-06-15
103712,Starling Marte,5,Sports,11,Baseball,ISFP,I,S,F,P,1988-10-09
103713,Andrelton Simmons,5,Sports,11,Baseball,ISTP,I,S,T,P,1989-09-04
105408,Torii Hunter,5,Sports,11,Baseball,ESFJ,E,S,F,J,1975-07-18
105606,José Fernandez,5,Sports,11,Baseball,ESFP,E,S,F,P,1958-08-20
105790,Andre Ethier,5,Sports,11,Baseball,ISFJ,I,S,F,J,1982-04-10
106034,Justin Upton,5,Sports,11,Baseball,ISFP,I,S,F,P,1987-08-25
106035,Melvin “B.J.” Upton Jr.,5,Sports,11,Baseball,ESFP,E,S,F,P,
107320,Todd Helton,5,Sports,11,Baseball,ISTJ,I,S,T,J,1973-08-20
107335,Mike Mussina,5,Sports,11,Baseball,INTJ,I,N,T,J,1968-12-08
109179,Dee Strange-Gordon,5,Sports,11,Baseball,ISFP,I,S,F,P,
109474,Ian Kinsler,5,Sports,11,Baseball,ISFJ,I,S,F,J,1982-06-22
109545,Jon Lester,5,Sports,11,Baseball,ISTJ,I,S,T,J,
109550,Kyle Seager,5,Sports,11,Baseball,ISTJ,I,S,T,J,1987-11-03
109773,Bo Bichette,5,Sports,11,Baseball,ISFP,I,S,F,P,1998-03-05
109775,Brian Dozier,5,Sports,11,Baseball,ISTJ,I,S,T,J,1987-05-15
111553,Dallas Braden,5,Sports,11,Baseball,ENFP,E,N,F,P,
111958,Chris Davis,5,Sports,11,Baseball,ESFJ,E,S,F,J,
113979,Victor Robles,5,Sports,11,Baseball,ISFP,I,S,F,P,
114112,Craig Counsell,5,Sports,11,Baseball,ISFJ,I,S,F,J,1970-08-21
115426,Joc Pederson,5,Sports,11,Baseball,ESFP,E,S,F,P,1992-04-21
116270,Wil Myers,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-12-10
120997,Fernando Rodney,5,Sports,11,Baseball,ISFP,I,S,F,P,1977-03-18
121000,Dustin May,5,Sports,11,Baseball,ISFP,I,S,F,P,
121775,Carlos Santana,5,Sports,11,Baseball,ISFP,I,S,F,P,
121784,Edwin Encarnación,5,Sports,11,Baseball,ISFP,I,S,F,P,1983-01-07
121785,Fred McGriff,5,Sports,11,Baseball,ESFP,E,S,F,P,1963-10-31
124139,Josh Hader,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-04-07
124500,Max Kepler,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-02-10
124501,Miguel Sano,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-05-11
126022,Carlos Peña,5,Sports,11,Baseball,ESFJ,E,S,F,J,
126026,Trey Mancini,5,Sports,11,Baseball,ISFJ,I,S,F,J,1992-03-18
126426,Byron Buxton,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-12-18
126427,Andruw Jones,5,Sports,11,Baseball,ISFJ,I,S,F,J,1977-04-23
127234,Jeff Bagwell,5,Sports,11,Baseball,ISTJ,I,S,T,J,1968-05-27
127235,Craig Biggio,5,Sports,11,Baseball,ISTJ,I,S,T,J,1965-12-14
127443,Josh Bell,5,Sports,11,Baseball,ISFJ,I,S,F,J,1986-11-13
128670,Cliff Floyd,5,Sports,11,Baseball,ESTJ,E,S,T,J,1972-12-05
128751,Daniel Murphy,5,Sports,11,Baseball,ISTJ,I,S,T,J,
128987,Max Muncy,5,Sports,11,Baseball,ISFJ,I,S,F,J,1990-08-25
129722,Fernando Valenzuela,5,Sports,11,Baseball,ISFP,I,S,F,P,1960-11-01
155749,Miguel Tejada,5,Sports,11,Baseball,ISTJ,I,S,T,J,1974-05-25
155752,Luis Robert,5,Sports,11,Baseball,ISFP,I,S,F,P,
155753,Larry Walker,5,Sports,11,Baseball,ISTJ,I,S,T,J,1966-12-01
155758,Justin Turner,5,Sports,11,Baseball,ESFJ,E,S,F,J,1984-11-23
155765,Mike Moustakas,5,Sports,11,Baseball,ISTJ,I,S,T,J,1988-09-11
155766,Yordan Alvarez,5,Sports,11,Baseball,ISFP,I,S,F,P,1997-06-27
155768,Brian Roberts,5,Sports,11,Baseball,ISFJ,I,S,F,J,1955-11-06
155771,Tim Anderson,5,Sports,11,Baseball,ESFP,E,S,F,P,
155772,Elvis Andrus,5,Sports,11,Baseball,ESFJ,E,S,F,J,1988-08-26
155878,Harold Baines,5,Sports,11,Baseball,ISTJ,I,S,T,J,1959-03-15
155879,Al Kaline,5,Sports,11,Baseball,ISTJ,I,S,T,J,1934-12-19
156011,Troy Percival,5,Sports,11,Baseball,ESTJ,E,S,T,J,1969-08-09
156012,Tim Salmon,5,Sports,11,Baseball,ISTJ,I,S,T,J,1968-08-24
156014,Juan Uribe,5,Sports,11,Baseball,ISFP,I,S,F,P,
156016,Orlando “El Duque” Hernandez,5,Sports,11,Baseball,ISFP,I,S,F,P,
156017,Livan Hernandez,5,Sports,11,Baseball,ISFJ,I,S,F,J,1975-02-20
156020,Matt Chapman,5,Sports,11,Baseball,ISTJ,I,S,T,J,1976-11-01
156440,Edgar Martinez,5,Sports,11,Baseball,ISFJ,I,S,F,J,1963-01-02
158072,Willson Contreras,5,Sports,11,Baseball,ISFP,I,S,F,P,1992-05-13
158580,Jo Adell,5,Sports,11,Baseball,ISFP,I,S,F,P,1999-04-08
158581,Trevor Story,5,Sports,11,Baseball,ISFP,I,S,F,P,1992-11-15
158871,Khris Davis,5,Sports,11,Baseball,ISFJ,I,S,F,J,1985-01-01
158873,Todd Frazier,5,Sports,11,Baseball,ESFJ,E,S,F,J,1986-02-12
159030,Lorenzo Cain,5,Sports,11,Baseball,ESFJ,E,S,F,J,1986-04-13
159089,Rafael Devers,5,Sports,11,Baseball,ISFP,I,S,F,P,1996-10-24
159091,Patrick Corbin,5,Sports,11,Baseball,ISFJ,I,S,F,J,1989-07-19
159126,Jose Ramirez,5,Sports,11,Baseball,ISFP,I,S,F,P,1947-12-17
159608,Erick Aybar,5,Sports,11,Baseball,ISFP,I,S,F,P,1984-01-14
159612,Josh Johnson,5,Sports,11,Baseball,ISTJ,I,S,T,J,1914-01-25
159613,Jake Peavy,5,Sports,11,Baseball,ESTJ,E,S,T,J,1981-05-31
159614,Mark Prior,5,Sports,11,Baseball,ISTJ,I,S,T,J,1982-01-01
159615,Kevin Kiermaier,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-04-22
159617,Austin Meadows,5,Sports,11,Baseball,ISFJ,I,S,F,J,
159632,Aaron Nola,5,Sports,11,Baseball,ISFJ,I,S,F,J,1993-06-04
159926,Ken Giles,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-09-20
160168,Jim Rice,5,Sports,11,Baseball,ISTJ,I,S,T,J,1953-03-08
160200,Eugenio Suarez,5,Sports,11,Baseball,ISFJ,I,S,F,J,1991-07-18
160420,Eric Davis,5,Sports,11,Baseball,ESTJ,E,S,T,J,1932-02-26
160425,Dave Parker,5,Sports,11,Baseball,ISFP,I,S,F,P,
160519,Jacoby Ellsbury,5,Sports,11,Baseball,ISFP,I,S,F,P,1983-09-11
160909,Zack Britton,5,Sports,11,Baseball,ISTJ,I,S,T,J,1987-12-22
160913,Jack Flaherty,5,Sports,11,Baseball,ISTJ,I,S,T,J,1931-01-01
160963,Ozzie Smith,5,Sports,11,Baseball,ESFP,E,S,F,P,1954-12-26
161433,Yordano Ventura,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-06-03
162481,Barry Larkin,5,Sports,11,Baseball,ISTJ,I,S,T,J,1964-04-28
162552,Hunter Dozier,5,Sports,11,Baseball,ESTJ,E,S,T,J,1991-08-22
162660,Jeff McNeil,5,Sports,11,Baseball,ISTJ,I,S,T,J,1992-04-08
162706,Andrew Miller,5,Sports,11,Baseball,ISTJ,I,S,T,J,1949-03-23
163034,Aaron Hicks,5,Sports,11,Baseball,ISFJ,I,S,F,J,1989-10-02
163050,Kyle Hendricks,5,Sports,11,Baseball,ISTJ,I,S,T,J,
163896,Michael Conforto,5,Sports,11,Baseball,ISFJ,I,S,F,J,1993-03-01
164116,Ben Zobrist,5,Sports,11,Baseball,ISFJ,I,S,F,J,1981-05-26
164117,Carl Crawford,5,Sports,11,Baseball,ESFP,E,S,F,P,1981-08-05
168321,Ketel Marte,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-10-12
168505,Nate McLouth,5,Sports,11,Baseball,ISFJ,I,S,F,J,1981-10-28
168506,Nick Markakis,5,Sports,11,Baseball,ISFP,I,S,F,P,1983-11-17
168514,Hal Newhouser,5,Sports,11,Baseball,ISTJ,I,S,T,J,1921-05-20
168531,Carlos Martinez,5,Sports,11,Baseball,ISFP,I,S,F,P,1986-04-09
169421,Shin-Soo Choo,5,Sports,11,Baseball,ESFJ,E,S,F,J,1982-07-13
169445,Michael Young,5,Sports,11,Baseball,ISTJ,I,S,T,J,1949-03-28
169688,Keston Hiura,5,Sports,11,Baseball,ISFJ,I,S,F,J,1996-08-02
171957,Cavan Biggio,5,Sports,11,Baseball,ISFJ,I,S,F,J,1995-04-11
172450,Shane Bieber,5,Sports,11,Baseball,ENFP,E,N,F,P,1995-05-31
172461,Yasmani Grandal,5,Sports,11,Baseball,ISTJ,I,S,T,J,1988-11-08
172480,Charlie Morton,5,Sports,11,Baseball,ISTJ,I,S,T,J,1983-11-12
173788,Brandon Belt,5,Sports,11,Baseball,ESFJ,E,S,F,J,1988-04-20
174730,Brandon Woodruff,5,Sports,11,Baseball,ISTJ,I,S,T,J,1993-02-10
175792,Alec Mills,5,Sports,11,Baseball,ISFJ,I,S,F,J,2000-04-20
177214,Aubrey Huff,5,Sports,11,Baseball,ESTJ,E,S,T,J,1976-12-20
177217,Mike Tauchman,5,Sports,11,Baseball,ISTJ,I,S,T,J,1990-12-03
177465,Colby Rasmus,5,Sports,11,Baseball,ISTP,I,S,T,P,1986-08-11
177984,Eloy Jimenez,5,Sports,11,Baseball,ISFP,I,S,F,P,1996-11-27
178024,"""Shoeless"" Joe Jackson",5,Sports,11,Baseball,ENFP,E,N,F,P,1887-07-16
178111,Ramon Laureano,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-07-15
178486,Bo Porter,5,Sports,11,Baseball,ESTJ,E,S,T,J,1972-07-05
178499,Francisco Cervelli,5,Sports,11,Baseball,ISFJ,I,S,F,J,1625-01-01
178500,Nate Pearson,5,Sports,11,Baseball,ISFJ,I,S,F,J,1996-08-20
178501,Wander Franco,5,Sports,11,Baseball,ISFP,I,S,F,P,2001-03-01
178502,Sixto Sanchez,5,Sports,11,Baseball,ISFP,I,S,F,P,
178506,Eric Thames,5,Sports,11,Baseball,ISFJ,I,S,F,J,1986-11-10
178853,Casey Mize,5,Sports,11,Baseball,ISFJ,I,S,F,J,1997-05-01
180238,Mark DeRosa,5,Sports,11,Baseball,ESFP,E,S,F,P,1975-02-26
180282,David Wells,5,Sports,11,Baseball,ESTJ,E,S,T,J,1951-12-10
180389,Gio Urshela,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-10-11
181261,Dominic Smith,5,Sports,11,Baseball,INFP,I,N,F,P,1973-10-07
181363,Tim Raines,5,Sports,11,Baseball,ISFJ,I,S,F,J,1959-09-16
181661,Claire Joan Chillace,5,Sports,11,Baseball,ENTP,E,N,T,P,
181759,David Ross,5,Sports,11,Baseball,ESFJ,E,S,F,J,1968-01-01
182041,David Peralta,5,Sports,11,Baseball,ISFP,I,S,F,P,
182082,Ron Washington,5,Sports,11,Baseball,ISTJ,I,S,T,J,
182688,Jonathan Villar,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-05-02
183148,Jonathan Schoop,5,Sports,11,Baseball,ISFJ,I,S,F,J,1991-10-16
183152,Yunel Escobar,5,Sports,11,Baseball,ISFP,I,S,F,P,1982-11-02
183327,Jose Berrios,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-05-27
183331,Ron Darling,5,Sports,11,Baseball,ISTJ,I,S,T,J,1960-08-19
183679,Yusei Kikuchi,5,Sports,11,Baseball,ISTP,I,S,T,P,1991-06-17
183699,Koji Uehara,5,Sports,11,Baseball,ISFP,I,S,F,P,1975-04-03
183756,Scott Rolen,5,Sports,11,Baseball,ISTJ,I,S,T,J,1975-04-04
183757,Austin Romine,5,Sports,11,Baseball,ISTJ,I,S,T,J,1988-11-22
183758,Chase Headley,5,Sports,11,Baseball,ISFP,I,S,F,P,1984-05-09
183895,Huston Street,5,Sports,11,Baseball,ISTJ,I,S,T,J,1983-08-02
184266,Luis Gonzalez,5,Sports,11,Baseball,ISFJ,I,S,F,J,
184334,Kelvin Herrera,5,Sports,11,Baseball,ISFP,I,S,F,P,1989-12-31
184553,Brett Lawrie,5,Sports,11,Baseball,ESFP,E,S,F,P,
186594,Carter Kieboom,5,Sports,11,Baseball,ISFJ,I,S,F,J,1997-09-03
186598,Mike Soroka,5,Sports,11,Baseball,ISFJ,I,S,F,J,1997-08-04
186687,Dontrelle Willis,5,Sports,11,Baseball,ESFP,E,S,F,P,1982-01-12
186761,Paul DeJong,5,Sports,11,Baseball,ISTJ,I,S,T,J,1993-08-02
187831,Rod Carew,5,Sports,11,Baseball,ISFJ,I,S,F,J,1945-10-01
188307,Miguel Andujar,5,Sports,11,Baseball,ISFP,I,S,F,P,1995-03-02
188394,Adam Ottavino,5,Sports,11,Baseball,ISTJ,I,S,T,J,1985-11-22
189189,Matt Williams,5,Sports,11,Baseball,ISTJ,I,S,T,J,
190522,Trevor Rosenthal,5,Sports,11,Baseball,ISFJ,I,S,F,J,1990-05-29
190716,Michael Taylor,5,Sports,11,Baseball,ISFJ,I,S,F,J,
191474,Bobby Valentine,5,Sports,11,Baseball,ENTJ,E,N,T,J,1950-05-13
191500,Eric Gagne,5,Sports,11,Baseball,ISTJ,I,S,T,J,1976-01-07
192193,Taijuan Walker,5,Sports,11,Baseball,ISTJ,I,S,T,J,1992-08-13
193097,Don Drysdale,5,Sports,11,Baseball,ESTJ,E,S,T,J,1936-07-23
193210,Johan Santana,5,Sports,11,Baseball,ISFP,I,S,F,P,1979-03-13
194713,Edwin Diaz,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-03-22
194758,Dale Murphy,5,Sports,11,Baseball,ESFP,E,S,F,P,1956-03-12
195726,Joey Bart,5,Sports,11,Baseball,ISFJ,I,S,F,J,1982-09-02
196316,Sean Murphy,5,Sports,11,Baseball,ISTJ,I,S,T,J,
197147,Mitch Williams,5,Sports,11,Baseball,ESFP,E,S,F,P,1953-06-27
199316,Jose Abreu,5,Sports,11,Baseball,ISFJ,I,S,F,J,1987-01-29
199970,Corey Dickerson,5,Sports,11,Baseball,ISFJ,I,S,F,J,1989-05-22
200756,Bret Saberhagen,5,Sports,11,Baseball,ESTJ,E,S,T,J,1964-04-11
200894,Robin Ventura,5,Sports,11,Baseball,ISTJ,I,S,T,J,1967-07-14
201005,Raisel Iglesias,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-01-04
201006,Aristides Aquino,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-04-22
201007,Jake Cronenworth,5,Sports,11,Baseball,ISFJ,I,S,F,J,1994-01-21
201040,Pee Wee Reese,5,Sports,11,Baseball,ESFJ,E,S,F,J,1918-07-23
201367,Dylan Carlson,5,Sports,11,Baseball,ISTJ,I,S,T,J,1968-03-12
201368,Alec Bohm,5,Sports,11,Baseball,ISFJ,I,S,F,J,1996-08-03
201369,Zack Wheeler,5,Sports,11,Baseball,ISFJ,I,S,F,J,1990-05-30
201390,Rob Dibble,5,Sports,11,Baseball,ESTJ,E,S,T,J,1964-01-24
202584,Jim Palmer,5,Sports,11,Baseball,ISTJ,I,S,T,J,1945-10-15
202585,Eddie Murray,5,Sports,11,Baseball,ISFJ,I,S,F,J,
202586,Frank Robinson,5,Sports,11,Baseball,ISTJ,I,S,T,J,1935-08-31
202587,Brady Anderson,5,Sports,11,Baseball,ISTJ,I,S,T,J,1964-01-18
202590,Brooks Robinson,5,Sports,11,Baseball,ISTJ,I,S,T,J,1937-05-18
202702,Kenny Lofton,5,Sports,11,Baseball,ESFJ,E,S,F,J,1967-05-31
202867,Sean Casey,5,Sports,11,Baseball,ESFP,E,S,F,P,1963-05-16
205307,Matt Garza,5,Sports,11,Baseball,ESTJ,E,S,T,J,1983-11-26
205834,Randy Arozarena,5,Sports,11,Baseball,ESTP,E,S,T,P,1995-02-28
205835,Josh Reddick,5,Sports,11,Baseball,ISFP,I,S,F,P,1987-02-19
206481,Mark Reynolds,5,Sports,11,Baseball,ISTJ,I,S,T,J,1987-05-07
206746,Brandon Morrow,5,Sports,11,Baseball,ISFJ,I,S,F,J,1984-07-26
207943,Nomar Mazara,5,Sports,11,Baseball,ISFP,I,S,F,P,1995-04-26
207946,Brusdar Graterol,5,Sports,11,Baseball,ISFP,I,S,F,P,1998-08-26
207949,Julio Urias,5,Sports,11,Baseball,ISFP,I,S,F,P,1996-08-12
208029,Chris Taylor,5,Sports,11,Baseball,ISFJ,I,S,F,J,1950-01-01
208264,Joey Wendle,5,Sports,11,Baseball,ISTJ,I,S,T,J,1990-04-26
208338,Paul O’Neill,5,Sports,11,Baseball,ISTJ,I,S,T,J,1935-12-04
210647,Ji-Man Choi,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-05-19
210928,Ubaldo Jimenez,5,Sports,11,Baseball,ISTP,I,S,T,P,1984-01-22
210929,Greg Holland,5,Sports,11,Baseball,ISTJ,I,S,T,J,1985-11-20
210930,Danny Salazar,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-01-11
210938,Triston Casas,5,Sports,11,Baseball,ISFP,I,S,F,P,2000-01-15
210939,Oscar Mercado,5,Sports,11,Baseball,ISFJ,I,S,F,J,1994-12-16
210972,Mike Zunino,5,Sports,11,Baseball,ISTJ,I,S,T,J,1991-03-25
211076,Yandy Diaz,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-01-01
211077,Franmil Reyes,5,Sports,11,Baseball,ISFP,I,S,F,P,1995-07-07
211078,Wilson Ramos,5,Sports,11,Baseball,ISFJ,I,S,F,J,1987-08-10
211517,Liam Hendriks,5,Sports,11,Baseball,ISFJ,I,S,F,J,1989-02-10
212471,Zach Plesac,5,Sports,11,Baseball,ISFP,I,S,F,P,1995-01-21
216906,Riley Greene,5,Sports,11,Baseball,ESFJ,E,S,F,J,2000-09-28
216964,Pedro Strop,5,Sports,11,Baseball,ISFP,I,S,F,P,1985-06-13
216965,Tim Hudson,5,Sports,11,Baseball,ISFJ,I,S,F,J,1975-07-14
216968,Joakim Soria,5,Sports,11,Baseball,ISFJ,I,S,F,J,1984-05-18
216971,Jeurys Familia,5,Sports,11,Baseball,ISFP,I,S,F,P,1989-01-01
216978,Kevin Gausman,5,Sports,11,Baseball,ISFP,I,S,F,P,1991-01-06
217008,Tyler Clippard,5,Sports,11,Baseball,ISTJ,I,S,T,J,1985-02-14
217009,Pedro Baez,5,Sports,11,Baseball,ISFP,I,S,F,P,1988-03-11
217320,Devin Williams,5,Sports,11,Baseball,ISFP,I,S,F,P,1994-05-31
218529,Hunter Greene,5,Sports,11,Baseball,ESFJ,E,S,F,J,1966-07-01
218546,Brendan McKay,5,Sports,11,Baseball,ISTJ,I,S,T,J,1951-10-26
219292,Travis d'Arnaud,5,Sports,11,Baseball,ISTJ,I,S,T,J,1989-02-10
220295,Jeff Samardzija,5,Sports,11,Baseball,ISTJ,I,S,T,J,1985-01-23
220941,Jean Segura,5,Sports,11,Baseball,ISFJ,I,S,F,J,1990-03-17
221695,Placido Polanco,5,Sports,11,Baseball,ISTJ,I,S,T,J,1975-10-10
221696,Magglio Ordoñez,5,Sports,11,Baseball,ISFP,I,S,F,P,1974-01-28
221759,Roberto Osuna,5,Sports,11,Baseball,ISFP,I,S,F,P,1995-02-07
221767,Kirby Yates,5,Sports,11,Baseball,ISFJ,I,S,F,J,1987-03-25
222606,Kumar Rocker,5,Sports,11,Baseball,ISTJ,I,S,T,J,1999-11-22
223583,Jesus Luzardo,5,Sports,11,Baseball,ESFJ,E,S,F,J,1997-09-30
223584,Mike Fiers,5,Sports,11,Baseball,ISTJ,I,S,T,J,1985-06-15
223590,Lance Lynn,5,Sports,11,Baseball,ENFP,E,N,F,P,1987-05-12
223821,Michael Kopech,5,Sports,11,Baseball,ISFP,I,S,F,P,1996-04-30
224361,Denard Span,5,Sports,11,Baseball,ISFJ,I,S,F,J,1984-02-27
224367,Nyjer Morgan,5,Sports,11,Baseball,ESFP,E,S,F,P,1980-07-02
224390,Elijah Dukes,5,Sports,11,Baseball,ISTP,I,S,T,P,1984-06-26
224410,Melky Cabrera,5,Sports,11,Baseball,ISFP,I,S,F,P,1984-08-11
224499,Hisashi Iwakuma,5,Sports,11,Baseball,ISTP,I,S,T,P,1981-04-12
224509,Jered Weaver,5,Sports,11,Baseball,ISFJ,I,S,F,J,1982-10-04
224510,Garrett Richards,5,Sports,11,Baseball,ISFJ,I,S,F,J,1988-05-27
224532,Ervin Santana,5,Sports,11,Baseball,ISFP,I,S,F,P,1982-12-12
224578,Maikel Franco,5,Sports,11,Baseball,ISFP,I,S,F,P,1992-08-26
224589,Mike Napoli,5,Sports,11,Baseball,ESFJ,E,S,F,J,1981-10-31
224813,Hiroki Kuroda,5,Sports,11,Baseball,ISTP,I,S,T,P,1975-02-10
225045,Jordan Hicks,5,Sports,11,Baseball,ESTP,E,S,T,P,1996-09-06
225784,Gerardo Parra,5,Sports,11,Baseball,ISFJ,I,S,F,J,1987-05-06
226589,Matt Joyce,5,Sports,11,Baseball,ISFJ,I,S,F,J,1984-08-03
227141,"Francisco Rodriguez ""K-Rod""",5,Sports,11,Baseball,ISTJ,I,S,T,J,
227251,Carl Edwards Jr.,5,Sports,11,Baseball,ESFJ,E,S,F,J,1991-09-03
227305,Sergio Romo,5,Sports,11,Baseball,ISFJ,I,S,F,J,1983-03-04
227612,Travis Hafner,5,Sports,11,Baseball,ISTJ,I,S,T,J,1977-06-03
227618,Rick Ankiel,5,Sports,11,Baseball,ISFJ,I,S,F,J,1979-07-19
227650,Wade Davis,5,Sports,11,Baseball,ISTJ,I,S,T,J,1953-12-14
228866,Kyle Lewis,5,Sports,11,Baseball,ISFJ,I,S,F,J,
229984,Luis Tiant,5,Sports,11,Baseball,ISTJ,I,S,T,J,1940-11-23
230000,Phil Niekro,5,Sports,11,Baseball,ISTJ,I,S,T,J,1939-04-01
230004,Jim Bunning,5,Sports,11,Baseball,ISTJ,I,S,T,J,1931-10-23
230203,Julio Rodriguez,5,Sports,11,Baseball,ESFP,E,S,F,P,1970-09-12
230207,Jarred Kelenic,5,Sports,11,Baseball,ISFP,I,S,F,P,1999-07-16
230585,Cristian Pache,5,Sports,11,Baseball,ISFP,I,S,F,P,1998-01-01
230923,Jay Bruce,5,Sports,11,Baseball,ISTJ,I,S,T,J,1987-04-03
232398,Alcides Escobar,5,Sports,11,Baseball,ISFP,I,S,F,P,1986-12-16
233093,Jason Bay,5,Sports,11,Baseball,ISFJ,I,S,F,J,1978-09-20
233099,Rocco Baldelli,5,Sports,11,Baseball,ENFJ,E,N,F,J,1981-09-25
233181,Pat Neshek,5,Sports,11,Baseball,ISTJ,I,S,T,J,1980-09-04
233267,Denny McLain,5,Sports,11,Baseball,ISTJ,I,S,T,J,1944-03-29
233375,Lefty Grove,5,Sports,11,Baseball,ISTJ,I,S,T,J,1900-03-06
233376,Vida Blue,5,Sports,11,Baseball,ISTJ,I,S,T,J,1949-07-28
233452,Lourdes Gurriel Jr.,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-10-10
233992,Alexi Ogando,5,Sports,11,Baseball,ISFP,I,S,F,P,1983-10-05
233993,Neftali Feliz,5,Sports,11,Baseball,ISFP,I,S,F,P,1988-05-02
233995,Michael Bourn,5,Sports,11,Baseball,ISFJ,I,S,F,J,1982-12-27
234019,Milton Bradley,5,Sports,11,Baseball,ISFP,I,S,F,P,1836-11-08
237163,Danny Santana,5,Sports,11,Baseball,ISFP,I,S,F,P,1990-11-07
237173,Johan Camargo,5,Sports,11,Baseball,ISFP,I,S,F,P,1993-12-13
237764,Brad Hand,5,Sports,11,Baseball,ISTJ,I,S,T,J,1990-03-20
246702,Eric Byrnes,5,Sports,11,Baseball,ESFP,E,S,F,P,1976-02-16
252894,Neil Walker,5,Sports,11,Baseball,ISFJ,I,S,F,J,
253496,Carlos Carrasco,5,Sports,11,Baseball,ISFJ,I,S,F,J,1948-04-05
266906,Kyle Tucker,5,Sports,11,Baseball,ISFJ,I,S,F,J,1997-01-17
267978,Giovanny Gallegos,5,Sports,11,Baseball,ISTJ,I,S,T,J,1991-08-14
271726,Dinelson Lamet,5,Sports,11,Baseball,ISTP,I,S,T,P,1992-07-18
272328,Chris Paddack,5,Sports,11,Baseball,ISFJ,I,S,F,J,1996-01-08
278059,Robert Hassell,5,Sports,11,Baseball,ISFJ,I,S,F,J,1876-08-13
278068,Trent Grisham,5,Sports,11,Baseball,ESFJ,E,S,F,J,1996-11-01
282499,Jimmie Foxx,5,Sports,11,Baseball,ISTJ,I,S,T,J,1907-10-22
291243,Martin Prado,5,Sports,11,Baseball,ISTJ,I,S,T,J,1983-10-27
296619,Ke'Bryan Hayes,5,Sports,11,Baseball,ISFJ,I,S,F,J,1997-01-28
306364,Mike Yastrzemski,5,Sports,11,Baseball,ISFJ,I,S,F,J,1990-08-23
306365,Akil Baddoo,5,Sports,11,Baseball,ISFP,I,S,F,P,1998-08-16
306657,Jazz Chisholm Jr.,5,Sports,11,Baseball,ESFP,E,S,F,P,1998-02-01
318886,Branch Rickley,5,Sports,11,Baseball,ESFJ,E,S,F,J,
330840,Addison Russell,5,Sports,11,Baseball,ESFP,E,S,F,P,1994-01-23
